region_id	implementation_group	side_id	path	file_sha256	start_offset	end_offset_exclusive	byte_count	section_or_region	classification	semantic_mapping_id	static_candidate_ids	coverage_status	evidence_ids	notes
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__c++-0043	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-c++	b244b4084b0eb362c0989b2e7b792f117b56de336135014f3d5901dea99506b8	2036960	2175672	138712	LC_SYMTAB:string_table	STRIP/DEBUG/SYMBOL-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192824; region_sha256=45b1826bd3fe30cb0a421ae9664494ba4c24ea130f4f9ed6d9c65816470a939a
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__c++-0044	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-c++	b244b4084b0eb362c0989b2e7b792f117b56de336135014f3d5901dea99506b8	2175672	2175680	8	segment:__LINKEDIT	LINK-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192824; region_sha256=af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__c++-0045	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-c++	b244b4084b0eb362c0989b2e7b792f117b56de336135014f3d5901dea99506b8	2175680	2192824	17144	LC_CODE_SIGNATURE:payload	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192824; region_sha256=87f440653df1fbabdea4354741a064a5657a49ec9d57195a3f3b76e6ec75b82b
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0001	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	0	32	32	mach_header_64	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=08954c9497afe8aea0829ceb1816408e95f9e85573f06eea750fecd84c9d8947
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0002	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	32	104	72	LC_SEGMENT_64[0]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=38432a8fbcbe1ae9fdf9263fe1e4e948de98131833cc5e5333f375dcf5f6333f
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0003	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	104	736	632	LC_SEGMENT_64[1]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=4b2d767080563ef635dcd1150095099f8fe3169ea07c3080966f3061ee3462fd
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0004	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	736	968	232	LC_SEGMENT_64[2]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=ea9ca25a78fc2ff4f02dfe4a79e1b5fdbbbf9159763be3c3a1b9a955fe420900
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0005	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	968	1280	312	LC_SEGMENT_64[3]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=84ac7fae8149e4bb7ed8115342fa74881263b37850225bfefd5abd285efbe4d0
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0006	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1280	1352	72	LC_SEGMENT_64[4]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=d8f96c4bd3146f1488527225dad3def9f32b648f13ebbdf1a0c32fd896432841
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0007	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1352	1368	16	LC_DYLD_CHAINED_FIXUPS[5]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=0b066c8f9dcb146311b6bb677532d2b3c729c8bf04aa59480dc2e3ecd831cfd9
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0008	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1368	1384	16	LC_DYLD_EXPORTS_TRIE[6]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=b41f80f40c7873af49d337b93a1c03143a6f49db21c3bd843e94237c920357a3
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0009	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1384	1408	24	LC_SYMTAB[7]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=88414f0e09adf9185d3a65611263a3aa735c1535e129ea7120ee1df9141e8640
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0010	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1408	1488	80	LC_DYSYMTAB[8]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=26b3acc2094e0e319945ce5ce739260e77f74fa8ce2c0886acf16fdbb67cd373
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0011	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1488	1520	32	LC_LOAD_DYLINKER[9]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=44316cf4f366f41aa06996613c44af75e34479362928faf61a168c2a203b5999
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0012	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1520	1544	24	LC_UUID[10]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=3a64fa17bcd8fa66d2df8c123be64df8f671163af7d2d4c8a8a3ac963fac47a8
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0013	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1544	1576	32	LC_BUILD_VERSION[11]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=06be0acc3151d0cb3a5720312a0ae05bf2376d394c98194de6f77801b59ab2e0
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0014	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1576	1592	16	LC_SOURCE_VERSION[12]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=01a60f1db7db041298aa3e269ff5ebea951aa6977963e4ab563905da906d2b82
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0015	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1592	1616	24	LC_MAIN[13]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=dfb2e7c262c93bdbe3471ef2359798698f758e2975ea2362dfbdb82f9dfcd602
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0016	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1616	1672	56	LC_LOAD_DYLIB[14]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=1a489c8b895a1c5fa426d2f6bdf524fa8d9c8227923ea0a7bb3a194fd92823ea
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0017	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1672	1720	48	LC_LOAD_DYLIB[15]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=7745a4d4639b8f1de3e38beb445632a5df37fca6950234b1d83a4278c5dd4c0e
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0018	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1720	1776	56	LC_LOAD_DYLIB[16]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=ffa45af4ce6b7780727be9b2f2f9ca0b35932363e311b247d840ef9da1bdc1f5
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0019	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1776	1792	16	LC_FUNCTION_STARTS[17]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=2f5fa838acc64aea7cb290d200989688ce44ad356b6b21ebad703c4ef0ddeecf
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0020	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1792	1808	16	LC_DATA_IN_CODE[18]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=0d48df73e9e9c3c93e35d849055cd0b81e4337106a0b81bd00b04bc866e9a7d1
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0021	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1808	1824	16	LC_CODE_SIGNATURE[19]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=fb23aac0f70491921dc75f2b88d82c3d3803e0bdc5e77b3deaa202d9c2cec735
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0022	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1824	1864	40	segment:__TEXT	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=2c34ce1df23b838c5abf2a7f6437cca3d3067ed509ff25f11df6b11b582b51eb
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0023	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1864	729596	727732	section:__TEXT,__text	FUNCTIONAL-CODE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=46d6546e11ca316839ef61a46c7b032018006bd5727c01fb72f70ef3a1933d72
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0024	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	729596	731408	1812	section:__TEXT,__stubs	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=db58e7d8c5570e87dcf4b421a7aa871b77d077d324e4c52f90b7a2194dbd0419
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0025	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	731408	731424	16	section:__TEXT,__init_offsets	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=5037f8d66560f44ffe71b639472414e37173b9ce7a8a7053c0f0f378df76e974
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0026	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	731424	1083616	352192	section:__TEXT,__const	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=20c502065189c23cf9c61fd40b0200831b921a0003d9dcf3d44acf99a2e3f0dd
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0027	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1083616	1417712	334096	section:__TEXT,__cstring	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=afe1edaa300b326b8423b8c683420aa3a339ffdd2c1f67b1c880c98c1d34cddf
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0028	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1417712	1426888	9176	section:__TEXT,__unwind_info	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=5fd792f522b6f4d5825f7636ca3d96697b465851f8173548b11aa2466b67910d
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0029	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1426888	1486676	59788	section:__TEXT,__eh_frame	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=e72abd3dfd148b49afb6e0f6d46a3321a59a84a99b68b8c91e6c784ffd533aaf
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0030	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1486676	1490944	4268	segment:__TEXT	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=7318602fbf7865ef3ab88e4b69682bb82dc4c9dba6bd4828c3532831768468ed
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0031	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1490944	1492384	1440	section:__DATA_CONST,__got	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=ae03c576bd5a6e53357ca6cc25e6223122cace1798e64c329af57e5f269592f8
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0032	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1492384	1745912	253528	section:__DATA_CONST,__const	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=1dc0b639318d89dc70ec2509459ac51a61a88bdcc5c34d2d18d3e3d755d5802b
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0033	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1745912	1753088	7176	segment:__DATA_CONST	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=165ca75fca58a80c0267ba8b091fd3acffac21765032b201bfc4c29b663b7351
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0034	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1753088	1755856	2768	section:__DATA,__data	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=d970c329c1783660dedecba3236e34ea679a8304eee38fc019a1ec412c55333f
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0035	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1755856	1769472	13616	segment:__DATA	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=df2a49e8ad39fc1deabf72892bd8580ae9bcb3fc839ba79f3e9fe15cb2a3d6fc
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0036	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1769472	1774792	5320	LC_DYLD_CHAINED_FIXUPS:payload	LINK-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=72d10502dae46bd8d244cbe0edf79cdad20e8df8a48b131109ec274698c782ff
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0037	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1774792	1836016	61224	LC_DYLD_EXPORTS_TRIE:payload	LINK-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=fc868a58e5e66276711585f81db54a8c7f3a7a0e135d9a5c298e0bc8939078b4
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__cpp-0038	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-cpp	d3a365f6e2c5185ea2cd2a442ecdb08b58466ed1394193cfe4b9bd3610163d48	1836016	1839248	3232	LC_FUNCTION_STARTS:payload	STRIP/DEBUG/SYMBOL-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192832; region_sha256=17ed496d80cc0c3ee96c97e22ecaa777aaa9f94b19c1a111e11c086a67dd6eba
